player_id,level,is_completed,prize
hollow-attack603,Level 25,True,Rare Prize
redundant-cast954,Level 8,False,Common Prize
glorious-development98,Level 23,True,Common Prize
quixotic-deer985,Level 25,True,Rare Prize
wistful-celery592,Level 29,True,Rare Prize
zealous-direction22,Level 23,False,Common Prize
bent-calculator500,Level 20,False,Rare Prize
fierce-coat272,Level 27,False,Rare Prize
zealous-answer832,Level 25,False,Rare Prize
fierce-advice731,Level 25,True,Rare Prize
hollow-attack603,Level 25,False,Rare Prize
vivacious-carriage296,Level 29,False,Rare Prize
wary-attack73,Level 20,False,Rare Prize
quixotic-cart363,Level 3,False,Common Prize
aberrant-credit283,Level 16,True,Common Prize
vivacious-bait536,Level 11,False,Common Prize
shocking-dirt958,Level 26,True,Rare Prize
bent-calculator500,Level 3,False,Common Prize
zealous-apparatus778,Level 29,True,Rare Prize
quixotic-dirt254,Level 28,True,Common Prize
sore-bottle945,Level 6,True,Common Prize
responsible-dinner444,Level 22,True,Rare Prize
sore-art510,Level 16,False,Common Prize
sudden-education415,Level 18,True,Common Prize
redundant-bead6,Level 3,False,Common Prize
wistful-celery380,Level 11,False,Common Prize
curious-advice25,Level 1,True,Rare Prize
fierce-channel356,Level 7,True,Rare Prize
salty-canvas940,Level 17,True,Common Prize
bent-credit123,Level 9,False,Rare Prize
aberrant-cattle337,Level 23,False,Common Prize
redundant-bead6,Level 10,False,Common Prize
incandescent-attack565,Level 25,True,Rare Prize
wary-credit390,Level 29,False,Rare Prize
hollow-direction32,Level 26,True,Rare Prize
sore-bottle945,Level 28,False,Common Prize
responsible-development200,Level 27,False,Rare Prize
sudden-bead438,Level 23,True,Common Prize
responsible-advice44,Level 11,True,Common Prize
past-damage236,Level 12,True,Rare Prize
wary-current77,Level 23,False,Common Prize
plastic-apparatus841,Level 4,False,Common Prize
hollow-current204,Level 15,False,Common Prize
aberrant-credit283,Level 22,True,Rare Prize
curious-advice25,Level 23,True,Common Prize
tall-cup865,Level 17,True,Common Prize
wary-air779,Level 3,False,Common Prize
plastic-apparatus841,Level 10,True,Common Prize
redundant-credit74,Level 25,True,Rare Prize
salty-bait960,Level 22,True,Rare Prize
redundant-bead6,Level 22,True,Rare Prize
sudden-channel656,Level 13,True,Rare Prize
salty-cricket638,Level 30,False,Legendary Prize
quixotic-current580,Level 5,True,Common Prize
hollow-deer227,Level 12,False,Rare Prize
salty-current401,Level 10,False,Common Prize
wary-cattle953,Level 30,False,Legendary Prize
redundant-direction341,Level 2,False,Common Prize
glib-cart503,Level 6,False,Common Prize
quixotic-deer985,Level 6,True,Common Prize
volatile-attack406,Level 20,False,Rare Prize
glib-direction906,Level 16,True,Common Prize
vivacious-deer962,Level 19,True,Legendary Prize
glorious-dinner437,Level 23,False,Common Prize
glorious-building422,Level 16,True,Common Prize
bent-afterthought36,Level 27,False,Rare Prize
wary-current77,Level 7,True,Rare Prize
well-off-camera620,Level 12,False,Rare Prize
volatile-cricket73,Level 19,True,Legendary Prize
glorious-coat266,Level 16,True,Common Prize
wistful-bait463,Level 15,True,Common Prize
hollow-bait769,Level 27,True,Rare Prize
quixotic-bottle689,Level 16,False,Common Prize
sore-bottle945,Level 11,False,Common Prize
hollow-air854,Level 25,False,Rare Prize
witty-apparatus620,Level 21,True,Rare Prize
hollow-channel522,Level 12,False,Rare Prize
hollow-current204,Level 20,True,Rare Prize
well-off-cast200,Level 11,True,Common Prize
incandescent-development104,Level 12,False,Rare Prize
aberrant-canvas533,Level 9,False,Rare Prize
glib-ball394,Level 25,False,Rare Prize
witty-cast223,Level 18,True,Common Prize
vivacious-cattle71,Level 26,True,Rare Prize
vivacious-deer925,Level 21,False,Rare Prize
hollow-attack603,Level 6,True,Common Prize
tall-cup865,Level 21,False,Rare Prize
well-off-cup317,Level 18,True,Common Prize
glorious-development98,Level 18,False,Common Prize
wary-current77,Level 6,True,Common Prize
vivacious-bait536,Level 23,False,Common Prize
incandescent-attack565,Level 18,False,Common Prize
vivacious-carriage296,Level 1,True,Rare Prize
shocking-cabbage542,Level 15,True,Common Prize
sudden-dirt300,Level 27,False,Rare Prize
incandescent-canvas721,Level 8,False,Common Prize
wonderful-direction158,Level 15,False,Common Prize
plastic-deer792,Level 11,True,Common Prize
fierce-coat272,Level 23,True,Common Prize
hollow-canvas378,Level 19,False,Legendary Prize
glib-bottle405,Level 8,False,Common Prize
sudden-education415,Level 9,False,Rare Prize
volatile-dirt33,Level 11,True,Common Prize
aberrant-credit633,Level 23,False,Common Prize
sudden-bead438,Level 3,False,Common Prize
salty-camera996,Level 13,True,Rare Prize
salty-bait99,Level 15,True,Common Prize
stupendous-cheese652,Level 21,False,Rare Prize
hollow-deer227,Level 5,False,Common Prize
zealous-answer832,Level 30,False,Legendary Prize
glorious-education927,Level 7,False,Rare Prize
witty-cast223,Level 14,True,Rare Prize
tense-current749,Level 8,True,Common Prize
incandescent-air398,Level 30,False,Legendary Prize
aberrant-current175,Level 22,False,Rare Prize
salty-bait960,Level 12,True,Rare Prize
glorious-dirt898,Level 21,True,Rare Prize
wary-building641,Level 15,True,Common Prize
redundant-bead6,Level 17,True,Common Prize
witty-apparatus559,Level 17,True,Common Prize
witty-apparatus559,Level 24,True,Rare Prize
shocking-development368,Level 1,True,Rare Prize
redundant-camera167,Level 11,False,Common Prize
well-off-afterthought469,Level 22,False,Rare Prize
zealous-channel118,Level 24,False,Rare Prize
salty-bait960,Level 5,False,Common Prize
plastic-answer911,Level 12,True,Rare Prize
past-chess681,Level 11,False,Common Prize
quixotic-canvas507,Level 16,True,Common Prize
zealous-direction22,Level 15,False,Common Prize
zealous-apparatus778,Level 6,False,Common Prize
wary-art863,Level 19,True,Legendary Prize
plastic-damage514,Level 28,True,Common Prize
witty-apparatus559,Level 4,False,Common Prize
glorious-education927,Level 22,False,Rare Prize
wary-credit390,Level 22,True,Rare Prize
vivacious-deer962,Level 10,True,Common Prize
glorious-dinner437,Level 22,False,Rare Prize
well-off-afterthought469,Level 18,True,Common Prize
plastic-afterthought250,Level 14,True,Rare Prize
sudden-education415,Level 29,True,Rare Prize
stupendous-cheese652,Level 14,True,Rare Prize
wistful-bait463,Level 24,True,Rare Prize
glorious-bead746,Level 27,False,Rare Prize
sudden-building244,Level 1,False,Rare Prize
past-bottle13,Level 24,True,Rare Prize
shocking-dirt958,Level 22,False,Rare Prize
hollow-attack603,Level 9,True,Rare Prize
vivacious-air780,Level 26,False,Rare Prize
aberrant-afterthought151,Level 18,False,Common Prize
volatile-dust970,Level 20,False,Rare Prize
wistful-development755,Level 11,True,Common Prize
fierce-carriage85,Level 4,False,Common Prize
redundant-bead6,Level 13,False,Rare Prize
vivacious-attack680,Level 2,False,Common Prize
responsible-development200,Level 10,True,Common Prize
volatile-bead344,Level 6,True,Common Prize
hollow-attack603,Level 13,False,Rare Prize
quixotic-dirt254,Level 17,True,Common Prize
zealous-apparatus778,Level 28,False,Common Prize
volatile-cricket73,Level 8,False,Common Prize
redundant-cast954,Level 17,False,Common Prize
hollow-chess205,Level 29,True,Rare Prize
volatile-discussion917,Level 6,False,Common Prize
plastic-apparatus841,Level 17,True,Common Prize
hollow-bottle150,Level 11,True,Common Prize
zealous-channel118,Level 25,True,Rare Prize
plastic-afterthought250,Level 22,False,Rare Prize
vivacious-cup539,Level 6,False,Common Prize
hollow-chess205,Level 16,True,Common Prize
volatile-cricket73,Level 24,False,Rare Prize
vivacious-air780,Level 30,False,Legendary Prize
responsible-education132,Level 28,True,Common Prize
vivacious-carriage296,Level 29,True,Rare Prize
hollow-direction32,Level 25,True,Rare Prize
stupendous-ball306,Level 22,False,Rare Prize
glorious-bead746,Level 12,True,Rare Prize
shocking-chess994,Level 9,False,Rare Prize
hollow-craft478,Level 9,True,Rare Prize
shocking-bead400,Level 14,True,Rare Prize
responsible-advice44,Level 22,True,Rare Prize
aberrant-afterthought151,Level 30,False,Legendary Prize
plastic-deer792,Level 23,True,Common Prize
incandescent-development104,Level 24,False,Rare Prize
zealous-direction22,Level 19,False,Legendary Prize
hollow-chess205,Level 1,True,Rare Prize
quixotic-bottle689,Level 17,True,Common Prize
bent-credit188,Level 2,False,Common Prize
wonderful-bait44,Level 26,False,Rare Prize
aberrant-cabbage504,Level 23,True,Common Prize
plastic-afterthought250,Level 13,True,Rare Prize
aberrant-deer94,Level 2,False,Common Prize
glorious-bead746,Level 25,False,Rare Prize
salty-camera996,Level 8,False,Common Prize
redundant-cast954,Level 5,True,Common Prize
incandescent-cast378,Level 26,False,Rare Prize
vivacious-deer925,Level 15,False,Common Prize
aberrant-deer94,Level 14,False,Rare Prize
volatile-cricket73,Level 21,False,Rare Prize
wary-direction54,Level 22,False,Rare Prize
glib-cart503,Level 10,False,Common Prize
sore-answer311,Level 3,True,Common Prize
shocking-dirt958,Level 30,False,Legendary Prize
sudden-cattle817,Level 1,True,Rare Prize
glorious-education687,Level 13,False,Rare Prize
fierce-channel356,Level 20,True,Rare Prize
shocking-cast106,Level 2,False,Common Prize
responsible-dinner444,Level 8,True,Common Prize
glorious-dirt898,Level 16,True,Common Prize
stupendous-education369,Level 11,True,Common Prize
aberrant-credit283,Level 30,True,Legendary Prize
vivacious-carriage296,Level 10,True,Common Prize
sudden-building244,Level 27,False,Rare Prize
salty-cast115,Level 24,False,Rare Prize
quixotic-bottle689,Level 12,False,Rare Prize
redundant-bottle116,Level 12,True,Rare Prize
wary-building641,Level 10,True,Common Prize
vivacious-carriage296,Level 28,True,Common Prize
aberrant-credit633,Level 15,False,Common Prize
stupendous-ball306,Level 23,False,Common Prize
plastic-deer792,Level 19,True,Legendary Prize
salty-camera996,Level 3,False,Common Prize
wretched-cart637,Level 26,False,Rare Prize
glorious-building422,Level 8,False,Common Prize
stupendous-canvas458,Level 23,False,Common Prize
sore-answer311,Level 30,False,Legendary Prize
quixotic-dirt254,Level 10,True,Common Prize
hollow-channel522,Level 21,False,Rare Prize
incandescent-development104,Level 17,False,Common Prize
responsible-dinner444,Level 30,True,Legendary Prize
volatile-cricket73,Level 7,True,Rare Prize
incandescent-development104,Level 23,True,Common Prize
well-off-afterthought469,Level 5,True,Common Prize
incandescent-cast378,Level 30,False,Legendary Prize
hollow-air854,Level 15,True,Common Prize
aberrant-deer94,Level 27,False,Rare Prize
hollow-chess205,Level 6,True,Common Prize
hollow-afterthought131,Level 11,True,Common Prize
incandescent-development104,Level 11,True,Common Prize
zealous-cabbage77,Level 4,True,Common Prize
wary-air779,Level 22,True,Rare Prize
zealous-apparatus778,Level 4,True,Common Prize
shocking-cabbage542,Level 11,True,Common Prize
responsible-education132,Level 17,True,Common Prize
glorious-coat266,Level 5,True,Common Prize
stupendous-dust197,Level 8,False,Common Prize
stupendous-dust197,Level 19,True,Legendary Prize
tall-cart745,Level 6,False,Common Prize
tall-calculator104,Level 7,True,Rare Prize
incandescent-account865,Level 27,False,Rare Prize
zealous-cabbage77,Level 28,True,Common Prize
glib-bottle405,Level 7,False,Rare Prize
hollow-attack603,Level 10,True,Common Prize
glib-direction906,Level 27,True,Rare Prize
sore-carriage679,Level 26,True,Rare Prize
responsible-education132,Level 15,False,Common Prize
glorious-building422,Level 4,False,Common Prize
redundant-cast954,Level 11,False,Common Prize
wary-current77,Level 6,True,Common Prize
aberrant-attack550,Level 27,False,Rare Prize
glib-cart503,Level 15,True,Common Prize
stupendous-education796,Level 27,True,Rare Prize
redundant-ball989,Level 12,True,Rare Prize
glorious-dinner437,Level 24,True,Rare Prize
redundant-credit74,Level 26,False,Rare Prize
volatile-discussion917,Level 7,False,Rare Prize
aberrant-credit283,Level 25,False,Rare Prize
vivacious-attack680,Level 23,True,Common Prize
stupendous-education369,Level 10,False,Common Prize
redundant-crook375,Level 19,False,Legendary Prize
sore-camera90,Level 11,True,Common Prize
glorious-development98,Level 15,True,Common Prize
stupendous-education796,Level 19,True,Legendary Prize
sudden-channel656,Level 30,True,Legendary Prize
sudden-dirt342,Level 7,True,Rare Prize
incandescent-cast378,Level 11,False,Common Prize
sudden-building244,Level 22,True,Rare Prize
volatile-discussion917,Level 15,True,Common Prize
plastic-deer792,Level 20,True,Rare Prize
salty-bait960,Level 7,False,Rare Prize
vivacious-bait536,Level 18,True,Common Prize
hollow-bait769,Level 7,False,Rare Prize
wonderful-advice544,Level 8,True,Common Prize
wary-current77,Level 26,True,Rare Prize
sudden-bead438,Level 14,True,Rare Prize
zealous-direction22,Level 2,True,Common Prize
quixotic-canvas507,Level 26,True,Rare Prize
glorious-dust939,Level 26,True,Rare Prize
hollow-discussion316,Level 10,True,Common Prize
quixotic-dirt254,Level 4,False,Common Prize
vivacious-apparatus43,Level 27,True,Rare Prize
incandescent-development104,Level 1,False,Rare Prize
volatile-attack406,Level 17,False,Common Prize
sudden-dirt300,Level 9,False,Rare Prize
past-chess681,Level 7,True,Rare Prize
salty-bait99,Level 6,True,Common Prize
tense-current749,Level 20,True,Rare Prize
wistful-apparatus615,Level 7,False,Rare Prize
stupendous-cheese652,Level 6,False,Common Prize
plastic-dinner508,Level 29,False,Rare Prize
hollow-deer227,Level 20,True,Rare Prize
volatile-dust970,Level 25,True,Rare Prize
glorious-development98,Level 9,False,Rare Prize
sore-answer311,Level 3,True,Common Prize
quixotic-cast184,Level 21,False,Rare Prize
stupendous-canvas458,Level 25,False,Rare Prize
wary-current77,Level 14,True,Rare Prize
incandescent-attack565,Level 10,True,Common Prize
vivacious-cattle71,Level 19,True,Legendary Prize
wistful-credit36,Level 2,False,Common Prize
salty-canvas940,Level 17,True,Common Prize
sudden-cattle817,Level 12,True,Rare Prize
wary-attack73,Level 8,True,Common Prize
shocking-dirt958,Level 15,True,Common Prize
wary-art863,Level 26,False,Rare Prize
sudden-channel656,Level 8,False,Common Prize
glib-bottle405,Level 19,False,Legendary Prize
vivacious-deer925,Level 17,False,Common Prize
past-chess681,Level 21,False,Rare Prize
glorious-damage921,Level 15,True,Common Prize
sudden-cattle817,Level 12,True,Rare Prize
glorious-education687,Level 29,True,Rare Prize
bent-calculator500,Level 12,False,Rare Prize
responsible-development200,Level 3,False,Common Prize
incandescent-development104,Level 26,True,Rare Prize
quixotic-canvas507,Level 25,False,Rare Prize
salty-bait99,Level 4,False,Common Prize
wistful-advice169,Level 28,False,Common Prize
stupendous-afterthought796,Level 6,False,Common Prize
aberrant-deer94,Level 23,True,Common Prize
wistful-apparatus615,Level 1,False,Rare Prize
sudden-education415,Level 17,True,Common Prize
hollow-afterthought131,Level 14,False,Rare Prize
shocking-craft230,Level 1,True,Rare Prize
wretched-cart637,Level 19,True,Legendary Prize
glorious-bead746,Level 26,False,Rare Prize
quixotic-bottle689,Level 18,False,Common Prize
hollow-bait769,Level 4,False,Common Prize
wistful-credit36,Level 22,True,Rare Prize
volatile-cricket73,Level 16,False,Common Prize
wistful-celery592,Level 22,True,Rare Prize
sore-answer311,Level 13,True,Rare Prize
redundant-cast954,Level 14,True,Rare Prize
wary-building641,Level 30,True,Legendary Prize
wary-credit390,Level 16,False,Common Prize
incandescent-cast378,Level 30,True,Legendary Prize
aberrant-carriage344,Level 2,False,Common Prize
hollow-air854,Level 7,True,Rare Prize
hollow-air854,Level 6,False,Common Prize
hollow-bait769,Level 18,False,Common Prize
hollow-channel522,Level 27,True,Rare Prize
salty-current401,Level 23,True,Common Prize
incandescent-direction272,Level 18,True,Common Prize
witty-cast223,Level 20,False,Rare Prize
sudden-bead438,Level 9,True,Rare Prize
plastic-dime484,Level 1,False,Rare Prize
past-bottle13,Level 10,True,Common Prize
sudden-canvas472,Level 10,False,Common Prize
hollow-air854,Level 21,True,Rare Prize
aberrant-current175,Level 20,True,Rare Prize
vivacious-cattle71,Level 13,True,Rare Prize
wary-current657,Level 4,False,Common Prize
salty-cricket638,Level 23,False,Common Prize
